"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"29.07.2024","Monday","","","5.45819","","5.51372","5.51595",""
"26.07.2024","Friday","","","5.46118","","5.51698","5.51971",""
"25.07.2024","Thursday","","","5.46160","","5.52517","5.53576",""
"24.07.2024","Wednesday","","","5.46374","","5.54082","5.56729",""
"23.07.2024","Tuesday","","","5.46406","","5.54621","5.57234",""
"22.07.2024","Monday","","","5.46398","","5.54497","5.56749",""
"19.07.2024","Friday","","","5.46123","","5.54460","5.56294",""
"18.07.2024","Thursday","","","5.45961","","5.54362","5.56401",""
"17.07.2024","Wednesday","","","5.45567","","5.54108","5.55907",""
"16.07.2024","Tuesday","","","5.44847","","5.54085","5.55681",""
"15.07.2024","Monday","","","5.44907","","5.54738","5.57884",""
"12.07.2024","Friday","","","5.44228","","5.54772","5.59306",""
"11.07.2024","Thursday","","","5.44328","","5.56298","5.63334",""
"10.07.2024","Wednesday","","","5.44321","","5.56570","5.64217",""
"09.07.2024","Tuesday","","","5.44085","","5.56565","5.63676",""
"08.07.2024","Monday","","","5.44079","","5.56624","5.64272",""
"05.07.2024","Friday","","","5.44191","","5.56850","5.65473",""
"04.07.2024","Thursday","","","5.44659","","5.57587","5.66522",""
"03.07.2024","Wednesday","","","5.44659","","5.57587","5.66522",""
"02.07.2024","Tuesday","","","5.44640","","5.57978","5.68100",""
"01.07.2024","Monday","","","5.44868","","5.58250","5.67631",""
"28.06.2024","Friday","","","5.45165","","5.58621","5.68297",""
"27.06.2024","Thursday","","","5.45752","","5.59317","5.69121",""
"26.06.2024","Wednesday","","","5.45841","","5.59619","5.69224",""
"25.06.2024","Tuesday","","","5.46042","","5.60100","5.69656",""
"24.06.2024","Monday","","","5.45798","","5.60217","5.69962",""
"21.06.2024","Friday","","","5.45971","","5.60616","5.70384",""
"20.06.2024","Thursday","","","5.45812","","5.60907","5.70598",""
"19.06.2024","Wednesday","","","5.45673","","5.60902","5.71157",""
"18.06.2024","Tuesday","","","5.45673","","5.60902","5.71157",""
"17.06.2024","Monday","","","5.45315","","5.60518","5.69718",""
"14.06.2024","Friday","","","5.44640","","5.60564","5.70428",""
"13.06.2024","Thursday","","","5.44332","","5.60083","5.69814",""
"12.06.2024","Wednesday","","","5.44494","","5.60822","5.73567",""
"11.06.2024","Tuesday","","","5.44523","","5.60841","5.74075",""
"10.06.2024","Monday","","","5.44355","","5.60482","5.72970",""
"07.06.2024","Friday","","","5.44212","","5.59560","5.69955",""
"06.06.2024","Thursday","","","5.44078","","5.59605","5.70335",""
"05.06.2024","Wednesday","","","5.44239","","5.59912","5.71291",""
"04.06.2024","Tuesday","","","5.44200","","5.60010","5.72688",""
"03.06.2024","Monday","","","5.44242","","5.60156","5.73552",""
"31.05.2024","Friday","","","5.44429","","5.60445","5.74245",""
"30.05.2024","Thursday","","","5.44366","","5.60769","5.75391",""
"29.05.2024","Wednesday","","","5.44368","","5.60895","5.75420",""
"28.05.2024","Tuesday","","","5.44286","","5.60786","5.75203",""
"24.05.2024","Friday","","","5.44226","","5.60449","5.74460",""
"23.05.2024","Thursday","","","5.43936","","5.59750","5.72906",""
"22.05.2024","Wednesday","","","5.43664","","5.59246","5.72218",""
"21.05.2024","Tuesday","","","5.43673","","5.59107","5.72292",""
"20.05.2024","Monday","","","5.43507","","5.58833","5.71605",""
"17.05.2024","Friday","","","5.43424","","5.58741","5.71147",""
"16.05.2024","Thursday","","","5.43456","","5.58735","5.70634",""
"15.05.2024","Wednesday","","","5.43503","","5.59094","5.72399",""
"30.04.2024","Tuesday","","","5.43040","","5.58975","5.73977",""
"29.04.2024","Monday","","","5.42765","","5.58842","5.73735",""
"26.04.2024","Friday","","","5.43021","","5.59111","5.74210",""
"25.04.2024","Thursday","","","5.43274","","5.58648","5.72192",""
"24.04.2024","Wednesday","","","5.43264","","5.58606","5.71791",""
"23.04.2024","Tuesday","","","5.43133","","5.58516","5.72596",""
"22.04.2024","Monday","","","5.43019","","5.58455","5.72629",""
"19.04.2024","Friday","","","5.43138","","5.58801","5.73116",""
"18.04.2024","Thursday","","","5.42992","","5.58617","5.72804",""
"17.04.2024","Wednesday","","","5.43330","","5.58817","5.72980",""
"16.04.2024","Tuesday","","","5.43337","","5.58854","5.73308",""
"15.04.2024","Monday","","","5.43072","","5.57868","5.71010",""
"12.04.2024","Friday","","","5.43377","","5.58927","5.73163",""
"11.04.2024","Thursday","","","5.43546","","5.59017","5.73447",""
"10.04.2024","Wednesday","","","5.43343","","5.56053","5.65963",""
"09.04.2024","Tuesday","","","5.43513","","5.56747","5.67756",""
"08.04.2024","Monday","","","5.43190","","5.55884","5.65912",""
"05.04.2024","Friday","","","5.43294","","5.55500","5.64860",""
"04.04.2024","Thursday","","","5.43600","","5.56345","5.66718",""
"03.04.2024","Wednesday","","","5.43789","","5.56794","5.67288",""
"02.04.2024","Tuesday","","","5.43852","","5.56973","5.67960",""
"28.03.2024","Thursday","","","5.44322","","5.55984","5.64607",""
"27.03.2024","Wednesday","","","5.44182","","5.56352","5.65230",""
"26.03.2024","Tuesday","","","5.44464","","5.57103","5.65339",""
"25.03.2024","Monday","","","5.44665","","5.56916","5.64986",""
"22.03.2024","Friday","","","5.44319","","5.57409","5.65726",""
"21.03.2024","Thursday","","","5.44389","","5.58157","5.67404",""
"20.03.2024","Wednesday","","","5.44330","","5.59013","5.69986",""
"19.03.2024","Tuesday","","","5.44312","","5.59461","5.70783",""
"18.03.2024","Monday","","","5.44323","","5.59412","5.70340",""
"15.03.2024","Friday","","","5.44080","","5.59129","5.69382",""
"14.03.2024","Thursday","","","5.44115","","5.59115","5.68503",""
"13.03.2024","Wednesday","","","5.43981","","5.59088","5.67901",""
"12.03.2024","Tuesday","","","5.43992","","5.58677","5.66152",""
"11.03.2024","Monday","","","5.43517","","5.57659","5.63747",""
"08.03.2024","Friday","","","5.43318","","5.58245","5.65810",""
"07.03.2024","Thursday","","","5.43219","","5.58283","5.66391",""
"06.03.2024","Wednesday","","","5.43431","","5.58615","5.67408",""
"05.03.2024","Tuesday","","","5.43536","","5.58800","5.68071",""
"04.03.2024","Monday","","","5.43574","","5.58537","5.67373",""
"01.03.2024","Friday","","","5.43710","","5.59273","5.69557",""
"29.02.2024","Thursday","","","5.43692","","5.59513","5.70319",""
"28.02.2024","Wednesday","","","5.44007","","5.60286","5.71513",""
"27.02.2024","Tuesday","","","5.44074","","5.60477","5.72075",""
"26.02.2024","Monday","","","5.44300","","5.59942","5.70722",""
"23.02.2024","Friday","","","5.43861","","5.59218","5.70177",""
"22.02.2024","Thursday","","","5.43541","","5.58544","5.68099",""
"21.02.2024","Wednesday","","","5.43551","","5.58354","5.67175",""
"20.02.2024","Tuesday","","","5.43476","","5.58735","5.69467",""
"19.02.2024","Monday","","","5.43033","","5.57563","5.65942",""
"16.02.2024","Friday","","","5.43033","","5.57563","5.65942",""
"15.02.2024","Thursday","","","5.43427","","5.58070","5.67181",""
"14.02.2024","Wednesday","","","5.43583","","5.58729","5.68521",""
"13.02.2024","Tuesday","","","5.43212","","5.56860","5.62441",""
"12.02.2024","Monday","","","5.43488","","5.56814","5.61925",""
"09.02.2024","Friday","","","5.43520","","5.57066","5.61692",""
"08.02.2024","Thursday","","","5.43248","","5.56296","5.60059",""
"07.02.2024","Wednesday","","","5.43559","","5.57587","5.62170",""
"06.02.2024","Tuesday","","","5.43757","","5.58419","5.63929",""
"05.02.2024","Monday","","","5.43697","","5.57774","5.61480",""
"02.02.2024","Friday","","","5.43659","","5.55207","5.52436",""
"01.02.2024","Thursday","","","5.43800","","5.53419","5.51209",""
"31.01.2024","Wednesday","","","5.44443","","5.57694","5.59327",""
"30.01.2024","Tuesday","","","5.44282","","5.56804","5.57439",""
"29.01.2024","Monday","","","5.44708","","5.57427","5.58095",""
"26.01.2024","Friday","","","5.45095","","5.57904","5.58566",""
"25.01.2024","Thursday","","","5.45107","","5.58120","5.60051",""
"24.01.2024","Wednesday","","","5.45112","","5.58566","5.61622",""
"23.01.2024","Tuesday","","","5.45034","","5.58628","5.61486",""
"22.01.2024","Monday","","","5.44951","","5.58019","5.60528",""
"19.01.2024","Friday","","","5.45042","","5.57741","5.58759",""
"18.01.2024","Thursday","","","5.45114","","5.57942","5.59189",""
"17.01.2024","Wednesday","","","5.44926","","5.57118","5.54437",""
"16.01.2024","Tuesday","","","5.44624","","5.55952","5.51728",""
"15.01.2024","Monday","","","5.44867","","5.58807","5.58173",""
"12.01.2024","Friday","","","5.45246","","5.57814","5.58173",""
"11.01.2024","Thursday","","","5.44764","","5.57560","5.58391",""
"10.01.2024","Wednesday","","","5.44867","","5.58807","5.61300",""
"09.01.2024","Tuesday","","","5.45001","","5.58505","5.60143",""
"08.01.2024","Monday","","","5.45219","","5.58735","5.61253",""
"05.01.2024","Friday","","","5.45372","","5.59087","5.62110",""
"04.01.2024","Thursday","","","5.45819","","5.59092","5.60634",""
"03.01.2024","Wednesday","","","5.45979","","5.59179","5.59638",""
"02.01.2024","Tuesday","","","5.46292","","5.58894","5.58137",""
"29.12.2023","Friday","","","5.46920","","5.59301","5.58598",""
"28.12.2023","Thursday","","","5.46718","","5.59177","5.58363",""
"27.12.2023","Wednesday","","","5.47044","","5.60975","5.61204",""
"22.12.2023","Friday","","","5.46984","","5.61272","5.61552",""
"21.12.2023","Thursday","","","5.47043","","5.62174","5.64200",""
"20.12.2023","Wednesday","","","5.47137","","5.63267","5.66635",""
"19.12.2023","Tuesday","","","5.47204","","5.63623","5.68205",""
"18.12.2023","Monday","","","5.47240","","5.63200","5.67953",""
"15.12.2023","Friday","","","5.47023","","5.62560","5.64812",""
"14.12.2023","Thursday","","","5.47273","","5.63935","5.72206",""
"13.12.2023","Wednesday","","","5.47629","","5.64624","5.76050",""
"12.12.2023","Tuesday","","","5.47931","","5.64767","5.77476",""
"11.12.2023","Monday","","","5.47426","","5.64078","5.75762",""
"08.12.2023","Friday","","","5.46946","","5.62765","5.72037",""
"07.12.2023","Thursday","","","5.47187","","5.63344","5.72984",""
"06.12.2023","Wednesday","","","5.48030","","5.64174","5.73832",""
"05.12.2023","Tuesday","","","5.47409","","5.63784","5.74491",""
"04.12.2023","Monday","","","5.45956","","5.62458","5.73084",""
"01.12.2023","Friday","","","5.46035","","5.63684","5.76916",""
"30.11.2023","Thursday","","","5.45545","","5.63099","5.76151",""
"29.11.2023","Wednesday","","","5.45729","","5.63870","5.79937",""
"28.11.2023","Tuesday","","","5.46283","","5.64983","5.82266",""
"27.11.2023","Monday","","","5.46604","","5.65482","5.82916",""
"24.11.2023","Friday","","","5.46164","","5.64819","5.81978",""
"23.11.2023","Thursday","","","5.45737","","5.64129","5.80526",""
"22.11.2023","Wednesday","","","5.45737","","5.64129","5.80526",""
"21.11.2023","Tuesday","","","5.45527","","5.63963","5.80841",""
"20.11.2023","Monday","","","5.44931","","5.63312","5.80107",""
"17.11.2023","Friday","","","5.44701","","5.62854","5.79173",""
"16.11.2023","Thursday","","","5.44555","","5.62871","5.80327",""
"15.11.2023","Wednesday","","","5.44407","","5.63098","5.80903",""
"14.11.2023","Tuesday","","","5.44401","","5.65182","5.86304",""
"13.11.2023","Monday","","","5.43739","","5.64133","5.84750",""
"10.11.2023","Friday","","","5.43678","","5.63925","5.84273",""
"09.11.2023","Thursday","","","5.43567","","5.63264","5.82722",""
"08.11.2023","Wednesday","","","5.43581","","5.63069","5.82533",""
"07.11.2023","Tuesday","","","5.43645","","5.62728","5.82148",""
"06.11.2023","Monday","","","5.43792","","5.62967","5.82645",""
"03.11.2023","Friday","","","5.43624","","5.64178","5.85415",""
"02.11.2023","Thursday","","","5.44419","","5.65431","5.87317",""
"01.11.2023","Wednesday","","","5.43719","","5.65351","5.88193",""
"31.10.2023","Tuesday","","","5.43407","","5.64436","5.87099",""
"30.10.2023","Monday","","","5.43456","","5.63873","5.86275",""
"27.10.2023","Friday","","","5.43860","","5.64482","5.86889",""
"26.10.2023","Thursday","","","5.44134","","5.65159","5.88517",""
"25.10.2023","Wednesday","","","5.44053","","5.64910","5.88409",""
"24.10.2023","Tuesday","","","5.43939","","5.64121","5.87378",""
"23.10.2023","Monday","","","5.43892","","5.63983","5.86735",""
"20.10.2023","Friday","","","5.44613","","5.66008","5.89774",""
"19.10.2023","Thursday","","","5.45314","","5.67354","5.91777",""
"18.10.2023","Wednesday","","","5.44799","","5.67743","5.91652",""
"17.10.2023","Tuesday","","","5.45359","","5.65842","5.88303",""
"16.10.2023","Monday","","","5.44920","","5.65665","5.87739",""
"13.10.2023","Friday","","","5.44981","","5.66444","5.89234",""
"12.10.2023","Thursday","","","5.44898","","5.65548","5.86820",""
"11.10.2023","Wednesday","","","5.44686","","5.65538","5.86290",""
"10.10.2023","Tuesday","","","5.46325","","5.68738","5.91265",""
"09.10.2023","Monday","","","5.45555","","5.66835","5.88272",""
"06.10.2023","Friday","","","5.45555","","5.66835","5.88272",""
"05.10.2023","Thursday","","","5.45046","","5.66781","5.89089",""
"04.10.2023","Wednesday","","","5.44488","","5.68401","5.92158",""
"03.10.2023","Tuesday","","","5.44199","","5.67590","5.91399",""
"02.10.2023","Monday","","","5.43856","","5.64976","5.88086",""
"29.09.2023","Friday","","","5.43347","","5.65711","5.89553",""
"28.09.2023","Thursday","","","5.42907","","5.65643","5.89919",""
"27.09.2023","Wednesday","","","5.43056","","5.65169","5.89575",""
"26.09.2023","Tuesday","","","5.43291","","5.64719","5.89153",""
"25.09.2023","Monday","","","5.43193","","5.65273","5.89752",""
"22.09.2023","Friday","","","5.43199","","5.66142","5.90777",""
"21.09.2023","Thursday","","","5.43420","","5.66170","5.90109",""
"20.09.2023","Wednesday","","","5.43793","","5.65774","5.89731",""
"19.09.2023","Tuesday","","","5.43857","","5.65863","5.89683",""
"18.09.2023","Monday","","","5.43932","","5.65946","5.89432",""
"15.09.2023","Friday","","","5.44156","","5.66329","5.89410",""
"14.09.2023","Thursday","","","5.44505","","5.67170","5.90593",""
"13.09.2023","Wednesday","","","5.44668","","5.67104","5.90176",""
"12.09.2023","Tuesday","","","5.44804","","5.66983","5.89947",""
"11.09.2023","Monday","","","5.44281","","5.66686","5.89111",""
"08.09.2023","Friday","","","5.44394","","5.67208","5.90023",""
"07.09.2023","Thursday","","","5.44381","","5.67260","5.90427",""
"06.09.2023","Wednesday","","","5.44132","","5.65934","5.88098",""
"05.09.2023","Tuesday","","","5.44210","","5.65269","5.86038",""
"04.09.2023","Monday","","","5.44335","","5.66391","5.88150",""
"01.09.2023","Friday","","","5.44335","","5.66391","5.88150",""
"31.08.2023","Thursday","","","5.44189","","5.66283","5.88316",""
"30.08.2023","Wednesday","","","5.44416","","5.67121","5.90353",""
"29.08.2023","Tuesday","","","5.44554","","5.68406","5.92924",""
"25.08.2023","Friday","","","5.44331","","5.66550","5.89557",""
"24.08.2023","Thursday","","","5.43472","","5.64951","5.87327",""
"23.08.2023","Wednesday","","","5.42943","","5.65266","5.88595",""
"22.08.2023","Tuesday","","","5.42978","","5.64468","5.87516",""
"21.08.2023","Monday","","","5.43226","","5.63895","5.85728",""
"18.08.2023","Friday","","","5.42875","","5.64478","5.87280",""
"17.08.2023","Thursday","","","5.42846","","5.64137","5.86938",""
"16.08.2023","Wednesday","","","5.42643","","5.64084","5.87012",""
"15.08.2023","Tuesday","","","5.42824","","5.63809","5.87298",""
"14.08.2023","Monday","","","5.42709","","5.63344","5.86022",""
"11.08.2023","Friday","","","5.42496","","5.62618","5.84334",""
"10.08.2023","Thursday","","","5.42695","","5.63076","5.84966",""
"09.08.2023","Wednesday","","","5.42694","","5.62839","5.84923",""
"08.08.2023","Tuesday","","","5.42688","","5.62689","5.85409",""
"07.08.2023","Monday","","","5.43031","","5.62904","5.85581",""
"04.08.2023","Friday","","","5.43172","","5.63219","5.86245",""
"03.08.2023","Thursday","","","5.43088","","5.63146","5.86133",""
"02.08.2023","Wednesday","","","5.43162","","5.63102","5.86299",""
"01.08.2023","Tuesday","","","5.43243","","5.62796","5.86140",""
"31.07.2023","Monday","","","5.43232","","5.62693","5.86139",""
"28.07.2023","Friday","","","5.43258","","5.63352","5.87626",""
"27.07.2023","Thursday","","","5.43313","","5.63073","5.88109",""
"26.07.2023","Wednesday","","","5.43185","","5.62720","5.87352",""
"25.07.2023","Tuesday","","","5.43000","","5.61897","5.85951",""
"24.07.2023","Monday","","","5.41986","","5.61225","5.84982",""
"21.07.2023","Friday","","","5.41247","","5.61282","5.85669",""
"20.07.2023","Thursday","","","5.40582","","5.60718","5.84086",""
"19.07.2023","Wednesday","","","5.37805","","5.59513","5.82740",""
"18.07.2023","Tuesday","","","5.36905","","5.58775","5.82870",""
"17.07.2023","Monday","","","5.36059","","5.58173","5.82461",""
"14.07.2023","Friday","","","5.34442","","5.57150","5.80380",""
"13.07.2023","Thursday","","","5.33612","","5.56957","5.82106",""
"12.07.2023","Wednesday","","","5.31670","","5.57266","5.83932",""
"11.07.2023","Tuesday","","","5.31091","","5.56270","5.83069",""
"10.07.2023","Monday","","","5.30834","","5.56111","5.83165",""
"07.07.2023","Friday","","","5.29149","","5.56008","5.84326",""
"06.07.2023","Thursday","","","5.27927","","5.54251","5.80972",""
"05.07.2023","Wednesday","","","5.25981","","5.53837","5.81000",""
"04.07.2023","Tuesday","","","5.25688","","5.53035","5.80913",""
"03.07.2023","Monday","","","5.25688","","5.53035","5.80913",""
"30.06.2023","Friday","5.06157","","5.21771","","5.54543","5.76229","6.04143"
"29.06.2023","Thursday","5.05129","","5.20500","","5.53343","5.73957","5.96014"
"28.06.2023","Wednesday","5.06614","","5.19300","","5.53786","5.73100","5.94329"
"27.06.2023","Tuesday","5.06386","","5.19171","","5.52871","5.71971","5.91429"
"26.06.2023","Monday","5.06300","","5.17786","","5.52100","5.67357","5.88471"
"23.06.2023","Friday","5.06757","","5.14843","","5.54414","5.69029","5.92529"
"22.06.2023","Thursday","5.06900","","5.15043","","5.54186","5.68257","5.90114"
"21.06.2023","Wednesday","5.06271","","5.14757","","5.53957","5.68243","5.89857"
"20.06.2023","Tuesday","5.07529","","5.15414","","5.52029","5.67400","5.89786"
"19.06.2023","Monday","","","5.16271","","5.51429","5.65643","5.89514"
"16.06.2023","Friday","5.06514","","5.15657","","5.51000","5.66600","5.87700"
"15.06.2023","Thursday","5.07614","","5.14629","","5.51371","5.62843","5.87886"
"14.06.2023","Wednesday","5.06543","","5.15814","","5.50843","5.65143","5.81886"
"13.06.2023","Tuesday","5.06886","","5.19329","","5.55200","5.65043","5.80343"
"12.06.2023","Monday","5.06871","","5.21800","","5.55743","5.63943","5.81186"
"09.06.2023","Friday","5.06671","","5.21929","","5.54443","5.65971","5.78386"
"08.06.2023","Thursday","5.06929","","5.22243","","5.53971","5.65657","5.78800"
"07.06.2023","Wednesday","5.06614","","5.18171","","5.50986","5.64357","5.74629"
"06.06.2023","Tuesday","5.06871","","5.20114","","5.51329","5.64457","5.74414"
"05.06.2023","Monday","5.06471","","5.19057","","5.50914","5.66329","5.77957"
"02.06.2023","Friday","5.06557","","5.18857","","5.49629","5.62343","5.65729"
"01.06.2023","Thursday","5.06471","","5.16300","","5.49857","5.64743","5.72543"
"31.05.2023","Wednesday","5.06371","","5.19300","","5.51671","5.64571","5.71557"
"30.05.2023","Tuesday","5.06557","","5.17043","","5.49600","5.61857","5.73029"
"26.05.2023","Friday","5.06543","","5.15371","","5.47571","5.58100","5.66029"
"25.05.2023","Thursday","5.06286","","5.16000","","5.46314","5.56414","5.62257"
"24.05.2023","Wednesday","5.06186","","5.14086","","5.42443","5.53214","5.53371"
"23.05.2023","Tuesday","5.06614","","5.13800","","5.39586","5.50429","5.52214"
"22.05.2023","Monday","5.06214","","5.12686","","5.37471","5.45486","5.43100"
"19.05.2023","Friday","5.06529","","5.13971","","5.39271","5.46657","5.44457"
"18.05.2023","Thursday","5.06057","","5.14843","","5.37914","5.42514","5.39243"
"17.05.2023","Wednesday","5.06043","","5.13243","","5.36900","5.39886","5.39571"
"16.05.2023","Tuesday","5.06186","","5.11219","","5.34514","5.37914","5.27814"
"15.05.2023","Monday","5.06229","","5.10771","","5.33043","5.38314","5.30343"
"12.05.2023","Friday","5.06143","","5.10543","","5.31829","5.34314","5.25600"
"11.05.2023","Thursday","5.06171","","5.10743","","5.32071","5.34871","5.26586"
"10.05.2023","Wednesday","5.06029","","5.10800","","5.34243","5.39843","5.35286"
"09.05.2023","Tuesday","5.06143","","5.10571","","5.33914","5.38986","5.29800"
"05.05.2023","Friday","5.05986","","5.10443","","5.33686","5.35286","5.19971"
"04.05.2023","Thursday","5.05871","","5.09871","","5.32371","5.39100","5.26014"
"03.05.2023","Wednesday","4.81086","","5.08157","","5.32629","5.39443","5.29957"
"02.05.2023","Tuesday","4.81486","","5.09386","","5.33629","5.43286","5.43529"
"28.04.2023","Friday","4.81100","","5.06214","","5.30243","5.40700","5.36629"
"27.04.2023","Thursday","4.81014","","5.03414","","5.29914","5.38686","5.32143"
"26.04.2023","Wednesday","4.79571","","5.02457","","5.27271","5.37186","5.28857"
"25.04.2023","Tuesday","4.80071","","5.01771","","5.29157","5.40586","5.37300"
"24.04.2023","Monday","4.80771","","5.01614","","5.26814","5.43400","5.42771"
"21.04.2023","Friday","4.80671","","5.02043","","5.25514","5.43457","5.40900"
